cdmvto_sinc_billeteraIACO;cdusuarioIACO;femvtoIACO;cdnumero_transaccionIACO;vrmvtoIACO;dsdescripcion_mvtoIACO;cdtipo_mvtoIACO;cdtipo_ajusteIACO;cdorigen_ajusteIACO;cdmvto_relacionIACO;cdusuario_ingresaIACO;feingresaIACO;femodificaIACO;cdmovimiento_referenciaIACO;dsplacaIACO;cdpunto_atencionIACO;cdtipo_consumoIACO;vrajusteIACO;cdajusteIACO
27079708;39766;2024-11-15;27079708;30503;Prueba performance insertar ajuste de comision 11188;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079709;39996;2024-11-15;27079709;30504;Prueba performance insertar ajuste de comision 11189;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079710;39906;2024-11-15;27079710;30505;Prueba performance insertar ajuste de comision 11190;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079711;39960;2024-11-15;27079711;30506;Prueba performance insertar ajuste de comision 11191;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079712;39961;2024-11-15;27079712;30507;Prueba performance insertar ajuste de comision 11192;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079713;39962;2024-11-15;27079713;30508;Prueba performance insertar ajuste de comision 11193;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079714;39763;2024-11-15;27079714;30509;Prueba performance insertar ajuste de comision 11194;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079715;39764;2024-11-15;27079715;30510;Prueba performance insertar ajuste de comision 11195;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079716;39765;2024-11-15;27079716;30511;Prueba performance insertar ajuste de comision 11196;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079717;39766;2024-11-15;27079717;30512;Prueba performance insertar ajuste de comision 11197;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079718;39996;2024-11-15;27079718;30513;Prueba performance insertar ajuste de comision 11198;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079719;39906;2024-11-15;27079719;30514;Prueba performance insertar ajuste de comision 11199;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079720;39960;2024-11-15;27079720;30515;Prueba performance insertar ajuste de comision 11200;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079721;39961;2024-11-15;27079721;30516;Prueba performance insertar ajuste de comision 11201;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079722;39962;2024-11-15;27079722;30517;Prueba performance insertar ajuste de comision 11202;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079723;39763;2024-11-15;27079723;30518;Prueba performance insertar ajuste de comision 11203;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079724;39764;2024-11-15;27079724;30519;Prueba performance insertar ajuste de comision 11204;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079725;39765;2024-11-15;27079725;30520;Prueba performance insertar ajuste de comision 11205;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079726;39766;2024-11-15;27079726;30521;Prueba performance insertar ajuste de comision 11206;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079727;39996;2024-11-15;27079727;30522;Prueba performance insertar ajuste de comision 11207;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079728;39906;2024-11-15;27079728;30523;Prueba performance insertar ajuste de comision 11208;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079729;39960;2024-11-15;27079729;30524;Prueba performance insertar ajuste de comision 11209;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079730;39961;2024-11-15;27079730;30525;Prueba performance insertar ajuste de comision 11210;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079731;39962;2024-11-15;27079731;30526;Prueba performance insertar ajuste de comision 11211;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079732;39763;2024-11-15;27079732;30527;Prueba performance insertar ajuste de comision 11212;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079733;39764;2024-11-15;27079733;30528;Prueba performance insertar ajuste de comision 11213;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079734;39765;2024-11-15;27079734;30529;Prueba performance insertar ajuste de comision 11214;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079735;39766;2024-11-15;27079735;30530;Prueba performance insertar ajuste de comision 11215;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079736;39996;2024-11-15;27079736;30531;Prueba performance insertar ajuste de comision 11216;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079737;39906;2024-11-15;27079737;30532;Prueba performance insertar ajuste de comision 11217;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079738;39960;2024-11-15;27079738;30533;Prueba performance insertar ajuste de comision 11218;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079739;39961;2024-11-15;27079739;30534;Prueba performance insertar ajuste de comision 11219;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079740;39962;2024-11-15;27079740;30535;Prueba performance insertar ajuste de comision 11220;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079741;39763;2024-11-15;27079741;30536;Prueba performance insertar ajuste de comision 11221;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079742;39764;2024-11-15;27079742;30537;Prueba performance insertar ajuste de comision 11222;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079743;39765;2024-11-15;27079743;30538;Prueba performance insertar ajuste de comision 11223;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079744;39766;2024-11-15;27079744;30539;Prueba performance insertar ajuste de comision 11224;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079745;39996;2024-11-15;27079745;30540;Prueba performance insertar ajuste de comision 11225;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079746;39906;2024-11-15;27079746;30541;Prueba performance insertar ajuste de comision 11226;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079747;39960;2024-11-15;27079747;30542;Prueba performance insertar ajuste de comision 11227;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079748;39961;2024-11-15;27079748;30543;Prueba performance insertar ajuste de comision 11228;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079749;39962;2024-11-15;27079749;30544;Prueba performance insertar ajuste de comision 11229;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079750;39763;2024-11-15;27079750;30545;Prueba performance insertar ajuste de comision 11230;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079751;39764;2024-11-15;27079751;30546;Prueba performance insertar ajuste de comision 11231;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079752;39765;2024-11-15;27079752;30547;Prueba performance insertar ajuste de comision 11232;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079753;39766;2024-11-15;27079753;30548;Prueba performance insertar ajuste de comision 11233;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079754;39996;2024-11-15;27079754;30549;Prueba performance insertar ajuste de comision 11234;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079755;39906;2024-11-15;27079755;30550;Prueba performance insertar ajuste de comision 11235;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079756;39960;2024-11-15;27079756;30551;Prueba performance insertar ajuste de comision 11236;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079757;39961;2024-11-15;27079757;30552;Prueba performance insertar ajuste de comision 11237;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079758;39962;2024-11-15;27079758;30553;Prueba performance insertar ajuste de comision 11238;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079759;39763;2024-11-15;27079759;30554;Prueba performance insertar ajuste de comision 11239;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079760;39764;2024-11-15;27079760;30555;Prueba performance insertar ajuste de comision 11240;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079761;39765;2024-11-15;27079761;30556;Prueba performance insertar ajuste de comision 11241;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079762;39766;2024-11-15;27079762;30557;Prueba performance insertar ajuste de comision 11242;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079763;39996;2024-11-15;27079763;30558;Prueba performance insertar ajuste de comision 11243;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079764;39906;2024-11-15;27079764;30559;Prueba performance insertar ajuste de comision 11244;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079765;39960;2024-11-15;27079765;30560;Prueba performance insertar ajuste de comision 11245;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079766;39961;2024-11-15;27079766;30561;Prueba performance insertar ajuste de comision 11246;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079767;39962;2024-11-15;27079767;30562;Prueba performance insertar ajuste de comision 11247;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079768;39763;2024-11-15;27079768;30563;Prueba performance insertar ajuste de comision 11248;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079769;39764;2024-11-15;27079769;30564;Prueba performance insertar ajuste de comision 11249;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079770;39765;2024-11-15;27079770;30565;Prueba performance insertar ajuste de comision 11250;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079771;39766;2024-11-15;27079771;30566;Prueba performance insertar ajuste de comision 11251;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079772;39996;2024-11-15;27079772;30567;Prueba performance insertar ajuste de comision 11252;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079773;39906;2024-11-15;27079773;30568;Prueba performance insertar ajuste de comision 11253;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079774;39960;2024-11-15;27079774;30569;Prueba performance insertar ajuste de comision 11254;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079775;39961;2024-11-15;27079775;30570;Prueba performance insertar ajuste de comision 11255;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079776;39962;2024-11-15;27079776;30571;Prueba performance insertar ajuste de comision 11256;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079777;39763;2024-11-15;27079777;30572;Prueba performance insertar ajuste de comision 11257;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079778;39764;2024-11-15;27079778;30573;Prueba performance insertar ajuste de comision 11258;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079779;39765;2024-11-15;27079779;30574;Prueba performance insertar ajuste de comision 11259;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079780;39766;2024-11-15;27079780;30575;Prueba performance insertar ajuste de comision 11260;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079781;39996;2024-11-15;27079781;30576;Prueba performance insertar ajuste de comision 11261;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079782;39906;2024-11-15;27079782;30577;Prueba performance insertar ajuste de comision 11262;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079783;39960;2024-11-15;27079783;30578;Prueba performance insertar ajuste de comision 11263;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079784;39961;2024-11-15;27079784;30579;Prueba performance insertar ajuste de comision 11264;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079785;39962;2024-11-15;27079785;30580;Prueba performance insertar ajuste de comision 11265;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079786;39763;2024-11-15;27079786;30581;Prueba performance insertar ajuste de comision 11266;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079787;39764;2024-11-15;27079787;30582;Prueba performance insertar ajuste de comision 11267;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079788;39765;2024-11-15;27079788;30583;Prueba performance insertar ajuste de comision 11268;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079789;39766;2024-11-15;27079789;30584;Prueba performance insertar ajuste de comision 11269;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079790;39996;2024-11-15;27079790;30585;Prueba performance insertar ajuste de comision 11270;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079791;39906;2024-11-15;27079791;30586;Prueba performance insertar ajuste de comision 11271;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079792;39960;2024-11-15;27079792;30587;Prueba performance insertar ajuste de comision 11272;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079793;39961;2024-11-15;27079793;30588;Prueba performance insertar ajuste de comision 11273;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079794;39962;2024-11-15;27079794;30589;Prueba performance insertar ajuste de comision 11274;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079795;39763;2024-11-15;27079795;30590;Prueba performance insertar ajuste de comision 11275;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079796;39764;2024-11-15;27079796;30591;Prueba performance insertar ajuste de comision 11276;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079797;39765;2024-11-15;27079797;30592;Prueba performance insertar ajuste de comision 11277;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079798;39766;2024-11-15;27079798;30593;Prueba performance insertar ajuste de comision 11278;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079799;39996;2024-11-15;27079799;30594;Prueba performance insertar ajuste de comision 11279;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079800;39906;2024-11-15;27079800;30595;Prueba performance insertar ajuste de comision 11280;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079801;39960;2024-11-15;27079801;30596;Prueba performance insertar ajuste de comision 11281;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079802;39961;2024-11-15;27079802;30597;Prueba performance insertar ajuste de comision 11282;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079803;39962;2024-11-15;27079803;30598;Prueba performance insertar ajuste de comision 11283;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079804;39763;2024-11-15;27079804;30599;Prueba performance insertar ajuste de comision 11284;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079805;39764;2024-11-15;27079805;30600;Prueba performance insertar ajuste de comision 11285;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079806;39765;2024-11-15;27079806;30601;Prueba performance insertar ajuste de comision 11286;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079807;39766;2024-11-15;27079807;30602;Prueba performance insertar ajuste de comision 11287;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079808;39996;2024-11-15;27079808;30603;Prueba performance insertar ajuste de comision 11288;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079809;39906;2024-11-15;27079809;30604;Prueba performance insertar ajuste de comision 11289;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079810;39960;2024-11-15;27079810;30605;Prueba performance insertar ajuste de comision 11290;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079811;39961;2024-11-15;27079811;30606;Prueba performance insertar ajuste de comision 11291;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079812;39962;2024-11-15;27079812;30607;Prueba performance insertar ajuste de comision 11292;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079813;39763;2024-11-15;27079813;30608;Prueba performance insertar ajuste de comision 11293;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079814;39764;2024-11-15;27079814;30609;Prueba performance insertar ajuste de comision 11294;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079815;39765;2024-11-15;27079815;30610;Prueba performance insertar ajuste de comision 11295;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079816;39766;2024-11-15;27079816;30611;Prueba performance insertar ajuste de comision 11296;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079817;39996;2024-11-15;27079817;30612;Prueba performance insertar ajuste de comision 11297;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079818;39906;2024-11-15;27079818;30613;Prueba performance insertar ajuste de comision 11298;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079819;39960;2024-11-15;27079819;30614;Prueba performance insertar ajuste de comision 11299;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079820;39961;2024-11-15;27079820;30615;Prueba performance insertar ajuste de comision 11300;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079821;39962;2024-11-15;27079821;30616;Prueba performance insertar ajuste de comision 11301;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079822;39763;2024-11-15;27079822;30617;Prueba performance insertar ajuste de comision 11302;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079823;39764;2024-11-15;27079823;30618;Prueba performance insertar ajuste de comision 11303;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079824;39765;2024-11-15;27079824;30619;Prueba performance insertar ajuste de comision 11304;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
27079825;39766;2024-11-15;27079825;30620;Prueba performance insertar ajuste de comision 11305;2;0;2;2;21;2024-11-15;null;0;null;null;null;300;159
