cdmvto_sinc_billeteraIAC;cdusuarioIAC;femvtoIAC;cdnumero_transaccionIAC;vrmvtoIAC;dsdescripcion_mvtoIAC;cdtipo_mvtoIAC;cdtipo_ajusteIAC;cdorigen_ajusteIAC;cdmvto_relacionIAC;cdusuario_ingresaIAC;feingresaIAC;femodificaIAC;cdmovimiento_referenciaIAC;dsplacaIAC;cdpunto_atencionIAC;cdtipo_consumoIAC;vrajusteIAC;cdajusteIAC
24096997;36468;2024-11-15;24096997;30489;Prueba performance insertar ajuste de consumo 11175;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24096998;36468;2024-11-15;24096998;30490;Prueba performance insertar ajuste de consumo 11176;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24096999;36468;2024-11-15;24096999;30491;Prueba performance insertar ajuste de consumo 11177;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097000;36468;2024-11-15;24097000;30492;Prueba performance insertar ajuste de consumo 11178;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097001;36468;2024-11-15;24097001;30493;Prueba performance insertar ajuste de consumo 11179;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097002;36468;2024-11-15;24097002;30494;Prueba performance insertar ajuste de consumo 11180;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097003;36468;2024-11-15;24097003;30495;Prueba performance insertar ajuste de consumo 11181;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097004;36468;2024-11-15;24097004;30496;Prueba performance insertar ajuste de consumo 11182;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097005;36468;2024-11-15;24097005;30497;Prueba performance insertar ajuste de consumo 11183;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097006;36468;2024-11-15;24097006;30498;Prueba performance insertar ajuste de consumo 11184;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097007;36468;2024-11-15;24097007;30499;Prueba performance insertar ajuste de consumo 11185;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097008;36468;2024-11-15;24097008;30500;Prueba performance insertar ajuste de consumo 11186;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097009;36468;2024-11-15;24097009;30501;Prueba performance insertar ajuste de consumo 11187;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097010;36468;2024-11-15;24097010;30502;Prueba performance insertar ajuste de consumo 11188;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097011;36468;2024-11-15;24097011;30503;Prueba performance insertar ajuste de consumo 11189;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097012;36468;2024-11-15;24097012;30504;Prueba performance insertar ajuste de consumo 11190;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097013;36468;2024-11-15;24097013;30505;Prueba performance insertar ajuste de consumo 11191;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097014;36468;2024-11-15;24097014;30506;Prueba performance insertar ajuste de consumo 11192;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097015;36468;2024-11-15;24097015;30507;Prueba performance insertar ajuste de consumo 11193;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097016;36468;2024-11-15;24097016;30508;Prueba performance insertar ajuste de consumo 11194;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097017;36468;2024-11-15;24097017;30509;Prueba performance insertar ajuste de consumo 11195;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097018;36468;2024-11-15;24097018;30510;Prueba performance insertar ajuste de consumo 11196;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097019;36468;2024-11-15;24097019;30511;Prueba performance insertar ajuste de consumo 11197;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097020;36468;2024-11-15;24097020;30512;Prueba performance insertar ajuste de consumo 11198;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097021;36468;2024-11-15;24097021;30513;Prueba performance insertar ajuste de consumo 11199;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097022;36468;2024-11-15;24097022;30514;Prueba performance insertar ajuste de consumo 11200;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097023;36468;2024-11-15;24097023;30515;Prueba performance insertar ajuste de consumo 11201;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097024;36468;2024-11-15;24097024;30516;Prueba performance insertar ajuste de consumo 11202;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097025;36468;2024-11-15;24097025;30517;Prueba performance insertar ajuste de consumo 11203;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097026;36468;2024-11-15;24097026;30518;Prueba performance insertar ajuste de consumo 11204;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097027;36468;2024-11-15;24097027;30519;Prueba performance insertar ajuste de consumo 11205;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097028;36468;2024-11-15;24097028;30520;Prueba performance insertar ajuste de consumo 11206;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097029;36468;2024-11-15;24097029;30521;Prueba performance insertar ajuste de consumo 11207;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097030;36468;2024-11-15;24097030;30522;Prueba performance insertar ajuste de consumo 11208;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097031;36468;2024-11-15;24097031;30523;Prueba performance insertar ajuste de consumo 11209;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097032;36468;2024-11-15;24097032;30524;Prueba performance insertar ajuste de consumo 11210;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097033;36468;2024-11-15;24097033;30525;Prueba performance insertar ajuste de consumo 11211;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097034;36468;2024-11-15;24097034;30526;Prueba performance insertar ajuste de consumo 11212;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097035;36468;2024-11-15;24097035;30527;Prueba performance insertar ajuste de consumo 11213;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097036;36468;2024-11-15;24097036;30528;Prueba performance insertar ajuste de consumo 11214;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097037;36468;2024-11-15;24097037;30529;Prueba performance insertar ajuste de consumo 11215;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097038;36468;2024-11-15;24097038;30530;Prueba performance insertar ajuste de consumo 11216;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097039;36468;2024-11-15;24097039;30531;Prueba performance insertar ajuste de consumo 11217;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097040;36468;2024-11-15;24097040;30532;Prueba performance insertar ajuste de consumo 11218;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097041;36468;2024-11-15;24097041;30533;Prueba performance insertar ajuste de consumo 11219;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097042;36468;2024-11-15;24097042;30534;Prueba performance insertar ajuste de consumo 11220;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097043;36468;2024-11-15;24097043;30535;Prueba performance insertar ajuste de consumo 11221;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097044;36468;2024-11-15;24097044;30536;Prueba performance insertar ajuste de consumo 11222;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097045;36468;2024-11-15;24097045;30537;Prueba performance insertar ajuste de consumo 11223;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097046;36468;2024-11-15;24097046;30538;Prueba performance insertar ajuste de consumo 11224;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097047;36468;2024-11-15;24097047;30539;Prueba performance insertar ajuste de consumo 11225;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097048;36468;2024-11-15;24097048;30540;Prueba performance insertar ajuste de consumo 11226;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097049;36468;2024-11-15;24097049;30541;Prueba performance insertar ajuste de consumo 11227;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097050;36468;2024-11-15;24097050;30542;Prueba performance insertar ajuste de consumo 11228;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097051;36468;2024-11-15;24097051;30543;Prueba performance insertar ajuste de consumo 11229;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097052;36468;2024-11-15;24097052;30544;Prueba performance insertar ajuste de consumo 11230;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097053;36468;2024-11-15;24097053;30545;Prueba performance insertar ajuste de consumo 11231;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097054;36468;2024-11-15;24097054;30546;Prueba performance insertar ajuste de consumo 11232;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097055;36468;2024-11-15;24097055;30547;Prueba performance insertar ajuste de consumo 11233;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097056;36468;2024-11-15;24097056;30548;Prueba performance insertar ajuste de consumo 11234;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097057;36468;2024-11-15;24097057;30549;Prueba performance insertar ajuste de consumo 11235;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097058;36468;2024-11-15;24097058;30550;Prueba performance insertar ajuste de consumo 11236;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097059;36468;2024-11-15;24097059;30551;Prueba performance insertar ajuste de consumo 11237;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097060;36468;2024-11-15;24097060;30552;Prueba performance insertar ajuste de consumo 11238;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097061;36468;2024-11-15;24097061;30553;Prueba performance insertar ajuste de consumo 11239;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097062;36468;2024-11-15;24097062;30554;Prueba performance insertar ajuste de consumo 11240;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097063;36468;2024-11-15;24097063;30555;Prueba performance insertar ajuste de consumo 11241;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097064;36468;2024-11-15;24097064;30556;Prueba performance insertar ajuste de consumo 11242;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097065;36468;2024-11-15;24097065;30557;Prueba performance insertar ajuste de consumo 11243;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097066;36468;2024-11-15;24097066;30558;Prueba performance insertar ajuste de consumo 11244;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097067;36468;2024-11-15;24097067;30559;Prueba performance insertar ajuste de consumo 11245;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097068;36468;2024-11-15;24097068;30560;Prueba performance insertar ajuste de consumo 11246;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097069;36468;2024-11-15;24097069;30561;Prueba performance insertar ajuste de consumo 11247;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097070;36468;2024-11-15;24097070;30562;Prueba performance insertar ajuste de consumo 11248;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097071;36468;2024-11-15;24097071;30563;Prueba performance insertar ajuste de consumo 11249;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097072;36468;2024-11-15;24097072;30564;Prueba performance insertar ajuste de consumo 11250;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097073;36468;2024-11-15;24097073;30565;Prueba performance insertar ajuste de consumo 11251;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097074;36468;2024-11-15;24097074;30566;Prueba performance insertar ajuste de consumo 11252;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097075;36468;2024-11-15;24097075;30567;Prueba performance insertar ajuste de consumo 11253;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097076;36468;2024-11-15;24097076;30568;Prueba performance insertar ajuste de consumo 11254;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097077;36468;2024-11-15;24097077;30569;Prueba performance insertar ajuste de consumo 11255;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097078;36468;2024-11-15;24097078;30570;Prueba performance insertar ajuste de consumo 11256;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097079;36468;2024-11-15;24097079;30571;Prueba performance insertar ajuste de consumo 11257;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097080;36468;2024-11-15;24097080;30572;Prueba performance insertar ajuste de consumo 11258;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097081;36468;2024-11-15;24097081;30573;Prueba performance insertar ajuste de consumo 11259;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097082;36468;2024-11-15;24097082;30574;Prueba performance insertar ajuste de consumo 11260;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097083;36468;2024-11-15;24097083;30575;Prueba performance insertar ajuste de consumo 11261;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097084;36468;2024-11-15;24097084;30576;Prueba performance insertar ajuste de consumo 11262;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097085;36468;2024-11-15;24097085;30577;Prueba performance insertar ajuste de consumo 11263;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097086;36468;2024-11-15;24097086;30578;Prueba performance insertar ajuste de consumo 11264;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097087;36468;2024-11-15;24097087;30579;Prueba performance insertar ajuste de consumo 11265;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097088;36468;2024-11-15;24097088;30580;Prueba performance insertar ajuste de consumo 11266;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097089;36468;2024-11-15;24097089;30581;Prueba performance insertar ajuste de consumo 11267;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097090;36468;2024-11-15;24097090;30582;Prueba performance insertar ajuste de consumo 11268;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097091;36468;2024-11-15;24097091;30583;Prueba performance insertar ajuste de consumo 11269;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097092;36468;2024-11-15;24097092;30584;Prueba performance insertar ajuste de consumo 11270;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097093;36468;2024-11-15;24097093;30585;Prueba performance insertar ajuste de consumo 11271;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097094;36468;2024-11-15;24097094;30586;Prueba performance insertar ajuste de consumo 11272;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097095;36468;2024-11-15;24097095;30587;Prueba performance insertar ajuste de consumo 11273;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097096;36468;2024-11-15;24097096;30588;Prueba performance insertar ajuste de consumo 11274;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097097;36468;2024-11-15;24097097;30589;Prueba performance insertar ajuste de consumo 11275;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097098;36468;2024-11-15;24097098;30590;Prueba performance insertar ajuste de consumo 11276;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097099;36468;2024-11-15;24097099;30591;Prueba performance insertar ajuste de consumo 11277;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097100;36468;2024-11-15;24097100;30592;Prueba performance insertar ajuste de consumo 11278;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097101;36468;2024-11-15;24097101;30593;Prueba performance insertar ajuste de consumo 11279;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097102;36468;2024-11-15;24097102;30594;Prueba performance insertar ajuste de consumo 11280;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097103;36468;2024-11-15;24097103;30595;Prueba performance insertar ajuste de consumo 11281;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097104;36468;2024-11-15;24097104;30596;Prueba performance insertar ajuste de consumo 11282;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097105;36468;2024-11-15;24097105;30597;Prueba performance insertar ajuste de consumo 11283;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097106;36468;2024-11-15;24097106;30598;Prueba performance insertar ajuste de consumo 11284;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097107;36468;2024-11-15;24097107;30599;Prueba performance insertar ajuste de consumo 11285;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097108;36468;2024-11-15;24097108;30600;Prueba performance insertar ajuste de consumo 11286;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097109;36468;2024-11-15;24097109;30601;Prueba performance insertar ajuste de consumo 11287;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097110;36468;2024-11-15;24097110;30602;Prueba performance insertar ajuste de consumo 11288;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097111;36468;2024-11-15;24097111;30603;Prueba performance insertar ajuste de consumo 11289;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
24097112;36468;2024-11-15;24097112;30604;Prueba performance insertar ajuste de consumo 11290;2;0;0;null;21;2024-11-15;null;null;MIT123;123;1;2000;159
24097113;36468;2024-11-15;24097113;30605;Prueba performance insertar ajuste de consumo 11291;2;0;0;null;21;2024-11-15;null;null;NAJ352;123;1;2000;159
24097114;36468;2024-11-15;24097114;30606;Prueba performance insertar ajuste de consumo 11292;2;0;0;null;21;2024-11-15;null;null;QWE000;123;1;2000;159
24097115;36468;2024-11-15;24097115;30607;Prueba performance insertar ajuste de consumo 11293;2;0;0;null;21;2024-11-15;null;null;RTQ843;123;1;2000;159
24097116;36468;2024-11-15;24097116;30608;Prueba performance insertar ajuste de consumo 11294;2;0;0;null;21;2024-11-15;null;null;AJT124;123;1;2000;159
24097117;36468;2024-11-15;24097117;30609;Prueba performance insertar ajuste de consumo 11295;2;0;0;null;21;2024-11-15;null;null;COA721;123;1;2000;159
24097118;36468;2024-11-15;24097118;30610;Prueba performance insertar ajuste de consumo 11296;2;0;0;null;21;2024-11-15;null;null;JJV112;123;1;2000;159
24097119;36468;2024-11-15;24097119;30611;Prueba performance insertar ajuste de consumo 11297;2;0;0;null;21;2024-11-15;null;null;LED195;123;1;2000;159
